"date","code","site","o3","o3_normalised"
2020-12-15,"GB6","Greenwich - Falconwood",18.9939683161278,18.7849587072436
2020-12-16,"GB6","Greenwich - Falconwood",17.7248209296398,18.8766829138415
2020-12-17,"GB6","Greenwich - Falconwood",18.1811152907853,18.8074526779903
2020-12-18,"GB6","Greenwich - Falconwood",21.1319043431006,19.0618290955054
2020-12-19,"GB6","Greenwich - Falconwood",22.9955052456308,18.7664892125732
2020-12-20,"GB6","Greenwich - Falconwood",23.9711057572481,18.5922204091781
2020-12-21,"GB6","Greenwich - Falconwood",20.2258456655501,18.9801891203591
2020-12-22,"GB6","Greenwich - Falconwood",10.1523418090519,18.2719691046711
2020-12-23,"GB6","Greenwich - Falconwood",16.6056661730048,18.8930484986145
2020-12-24,"GB6","Greenwich - Falconwood",22.451944075397,18.6339374779604
2020-12-25,"GB6","Greenwich - Falconwood",18.8780766692839,18.5118797564999
2020-12-26,"GB6","Greenwich - Falconwood",25.0364324062466,18.3943552081456
2020-12-27,"GB6","Greenwich - Falconwood",22.7328604683173,18.4824271747592
2020-12-28,"GB6","Greenwich - Falconwood",9.64615805215105,19.0892990115586
2020-12-29,"GB6","Greenwich - Falconwood",11.9347021828795,18.6545862279224
2020-12-30,"GB6","Greenwich - Falconwood",5.93343996106262,18.5861024328546
2020-12-31,"GB6","Greenwich - Falconwood",5.04185186374386,18.5236887812143
2020-01-01,"GN3","Greenwich - Plumstead High Street",1.74064649420674,17.7197504549694
2020-01-02,"GN3","Greenwich - Plumstead High Street",19.3164767739902,18.4011266283948
2020-01-03,"GN3","Greenwich - Plumstead High Street",19.1879933631196,18.1183864940086
2020-01-04,"GN3","Greenwich - Plumstead High Street",15.0200019545088,18.3407027979051
2020-01-05,"GN3","Greenwich - Plumstead High Street",23.0187416085887,18.1045166294958
2020-01-06,"GN3","Greenwich - Plumstead High Street",24.5110474583109,18.2174152038002
2020-01-07,"GN3","Greenwich - Plumstead High Street",22.2939832166604,17.8815330643489
2020-01-08,"GN3","Greenwich - Plumstead High Street",14.3526165224146,17.6173434092745
2020-01-09,"GN3","Greenwich - Plumstead High Street",23.84375,18.1345982590864
2020-01-10,"GN3","Greenwich - Plumstead High Street",15.4444444444444,18.0229701914364
2020-01-11,"GN3","Greenwich - Plumstead High Street",30.0694444444444,18.2320210285128
2020-01-12,"GN3","Greenwich - Plumstead High Street",26.7430555555556,18.4894820926208
2020-01-13,"GN3","Greenwich - Plumstead High Street",28.4375,18.0133569242783
2020-01-14,"GN3","Greenwich - Plumstead High Street",30.1736111111111,17.8844266856502
2020-01-15,"GN3","Greenwich - Plumstead High Street",23.6944444444444,18.0436719432043
2020-01-16,"GN3","Greenwich - Plumstead High Street",21.6340579710145,18.5451848258916
2020-01-17,"GN3","Greenwich - Plumstead High Street",23.3611111111111,18.1527908063158
2020-01-18,"GN3","Greenwich - Plumstead High Street",10.1215277777778,18.1336820981398
2020-01-19,"GN3","Greenwich - Plumstead High Street",6.58680555555556,17.9135299167649
2020-01-20,"GN3","Greenwich - Plumstead High Street",1.05555555555556,18.3550170982912
2020-01-21,"GN3","Greenwich - Plumstead High Street",0.798611111111111,17.7657854282459
2020-01-22,"GN3","Greenwich - Plumstead High Street",0.354166666666667,17.9394362598459
2020-01-23,"GN3","Greenwich - Plumstead High Street",3.12152777777778,17.5345228862442
2020-01-24,"GN3","Greenwich - Plumstead High Street",3.57986111111111,18.0812982531875
2020-01-25,"GN3","Greenwich - Plumstead High Street",9.76736111111111,17.9344084935185
2020-01-26,"GN3","Greenwich - Plumstead High Street",19.8645833333333,18.316391779201
2020-01-27,"GN3","Greenwich - Plumstead High Street",23.8368055555556,18.3325873786154
2020-01-28,"GN3","Greenwich - Plumstead High Street",25.4895833333333,19.0154214953826
2020-01-29,"GN3","Greenwich - Plumstead High Street",24.1493055555556,18.9973197244034
2020-01-30,"GN3","Greenwich - Plumstead High Street",19.3298611111111,18.8176017879351
2020-01-31,"GN3","Greenwich - Plumstead High Street",23.21875,18.9977496147177
2020-02-01,"GN3","Greenwich - Plumstead High Street",26.6076388888889,18.9061061430424
2020-02-02,"GN3","Greenwich - Plumstead High Street",25.6388888888889,19.2799758572467
2020-02-03,"GN3","Greenwich - Plumstead High Street",24.2395833333333,18.5128745496498
2020-02-04,"GN3","Greenwich - Plumstead High Street",19.6493055555556,18.9096877200208
2020-02-05,"GN3","Greenwich - Plumstead High Street",6.06597222222222,18.9852769551177
2020-02-06,"GN3","Greenwich - Plumstead High Street",6.12152777777778,18.8273430634629
2020-02-07,"GN3","Greenwich - Plumstead High Street",8.10416666666667,19.0073000349582
2020-02-08,"GN3","Greenwich - Plumstead High Street",23.6597222222222,19.6479454939109
2020-02-09,"GN3","Greenwich - Plumstead High Street",32.0902777777778,20.0877577176767
2020-02-10,"GN3","Greenwich - Plumstead High Street",29.3888888888889,20.1909946378567
2020-02-11,"GN3","Greenwich - Plumstead High Street",28.3645833333333,19.8433274131433
2020-02-12,"GN3","Greenwich - Plumstead High Street",24.0243055555556,20.212051029521
2020-02-13,"GN3","Greenwich - Plumstead High Street",25.0451388888889,20.0669925790361
2020-02-14,"GN3","Greenwich - Plumstead High Street",20.261165446236,19.9328936583824
2020-02-15,"GN3","Greenwich - Plumstead High Street",25.8175839492739,19.7806189829592
2020-02-16,"GN3","Greenwich - Plumstead High Street",31.4811238294505,19.7327077447995
2020-02-17,"GN3","Greenwich - Plumstead High Street",27.9985164709875,20.1007333536787
2020-02-18,"GN3","Greenwich - Plumstead High Street",27.5076564405989,20.1210903161957
2020-02-19,"GN3","Greenwich - Plumstead High Street",24.4323607214973,19.8153393748355
2020-02-20,"GN3","Greenwich - Plumstead High Street",28.4972509936544,19.8467861073082
2020-02-21,"GN3","Greenwich - Plumstead High Street",28.9530716015463,20.0356106790519
2020-02-22,"GN3","Greenwich - Plumstead High Street",30.7755223275492,20.1445939977397
2020-02-23,"GN3","Greenwich - Plumstead High Street",22.6336122333443,20.2715135834758
2020-02-24,"GN3","Greenwich - Plumstead High Street",24.4524469157493,19.9703338983421
2020-02-25,"GN3","Greenwich - Plumstead High Street",26.7911079958798,19.9184090142631
2020-02-26,"GN3","Greenwich - Plumstead High Street",20.684468524552,20.1378277591807
2020-02-27,"GN3","Greenwich - Plumstead High Street",18.6194207806222,19.8673773291279
2020-02-28,"GN3","Greenwich - Plumstead High Street",22.9629358316813,19.7128355915647
2020-02-29,"GN3","Greenwich - Plumstead High Street",30.356584971818,20.2137948970779
2020-03-01,"GN3","Greenwich - Plumstead High Street",31.0336197012526,19.524819627175
2020-03-02,"GN3","Greenwich - Plumstead High Street",21.7704847626001,19.9039686283567
2020-03-03,"GN3","Greenwich - Plumstead High Street",18.2743070647376,20.1073668861325
2020-03-04,"GN3","Greenwich - Plumstead High Street",15.0518563840607,19.7544292116287
2020-03-05,"GN3","Greenwich - Plumstead High Street",21.7794169653613,19.8245685467982
2020-03-06,"GN3","Greenwich - Plumstead High Street",16.2474709222713,19.7639181332914
2020-03-07,"GN3","Greenwich - Plumstead High Street",22.387109931575,20.090658961351
2020-03-08,"GN3","Greenwich - Plumstead High Street",31.2341435933777,19.9943446407062
2020-03-09,"GN3","Greenwich - Plumstead High Street",25.7959845783346,19.9119387797849
2020-03-10,"GN3","Greenwich - Plumstead High Street",22.3827516403355,19.8640188031458
2020-03-11,"GN3","Greenwich - Plumstead High Street",30.6192711798779,20.0755126398848
2020-03-12,"GN3","Greenwich - Plumstead High Street",28.3088941133336,19.5945526341788
2020-03-13,"GN3","Greenwich - Plumstead High Street",22.5264010296963,20.3301212232709
2020-03-14,"GN3","Greenwich - Plumstead High Street",28.7375148998784,20.2553504163437
2020-03-15,"GN3","Greenwich - Plumstead High Street",29.4306699639381,19.8553187786904
2020-03-16,"GN3","Greenwich - Plumstead High Street",16.8501187307536,19.8708710546614
2020-03-17,"GN3","Greenwich - Plumstead High Street",27.0993556533628,19.8316872675054
2020-03-18,"GN3","Greenwich - Plumstead High Street",25.575642528753,20.0265912455124
2020-03-19,"GN3","Greenwich - Plumstead High Street",21.9844094921044,19.7750102132323
2020-03-20,"GN3","Greenwich - Plumstead High Street",27.9858392380604,19.9735399415221
2020-03-21,"GN3","Greenwich - Plumstead High Street",23.7435476482952,20.2237353655185
2020-03-22,"GN3","Greenwich - Plumstead High Street",20.5927181024064,20.1464046937721
2020-03-23,"GN3","Greenwich - Plumstead High Street",13.0554656785926,19.7374589489288
2020-03-24,"GN3","Greenwich - Plumstead High Street",16.9500825395821,19.8825279565333
2020-03-25,"GN3","Greenwich - Plumstead High Street",13.7157291032641,20.0585145142043
2020-03-26,"GN3","Greenwich - Plumstead High Street",22.8737860899103,19.6294231430348
2020-03-27,"GN3","Greenwich - Plumstead High Street",33.414615933818,20.1035326999028
2020-03-28,"GN3","Greenwich - Plumstead High Street",37.6380275031604,19.9283738711221
2020-03-29,"GN3","Greenwich - Plumstead High Street",33.833940547466,20.3299634581517
2020-03-30,"GN3","Greenwich - Plumstead High Street",29.000897869919,20.2309316103376
2020-03-31,"GN3","Greenwich - Plumstead High Street",27.142798417269,19.5869615790164
2020-04-01,"GN3","Greenwich - Plumstead High Street",20.0977701985992,20.2916663927179
2020-04-02,"GN3","Greenwich - Plumstead High Street",21.8161519264571,20.0539173121105
2020-04-03,"GN3","Greenwich - Plumstead High Street",21.5645624781337,19.9270496195928
2020-04-04,"GN3","Greenwich - Plumstead High Street",20.8479780406507,19.8523838494752
2020-04-05,"GN3","Greenwich - Plumstead High Street",27.730947120742,20.3591672529559
2020-04-06,"GN3","Greenwich - Plumstead High Street",26.5117236979177,20.2102365750979
2020-04-07,"GN3","Greenwich - Plumstead High Street",15.4660832457161,19.409360931744
2020-04-08,"GN3","Greenwich - Plumstead High Street",17.5821640238565,19.601597103606
2020-04-09,"GN3","Greenwich - Plumstead High Street",16.2924637479452,19.704251963174
2020-04-10,"GN3","Greenwich - Plumstead High Street",19.2575857828711,19.7578890890966
2020-04-11,"GN3","Greenwich - Plumstead High Street",13.5431173123498,19.8573727389507
2020-04-12,"GN3","Greenwich - Plumstead High Street",32.9011296812148,20.3375511419962
2020-04-13,"GN3","Greenwich - Plumstead High Street",32.6170029577967,20.2928251248048
2020-04-14,"GN3","Greenwich - Plumstead High Street",30.680189288295,20.4058444418163
2020-04-15,"GN3","Greenwich - Plumstead High Street",21.2639860833414,20.2183074997103
2020-04-16,"GN3","Greenwich - Plumstead High Street",17.6085463780531,20.3024432110631
2020-04-17,"GN3","Greenwich - Plumstead High Street",28.0430614766514,20.7282231778138
2020-04-18,"GN3","Greenwich - Plumstead High Street",22.7981623612882,20.5904618247991
2020-04-19,"GN3","Greenwich - Plumstead High Street",26.2337327137676,20.3744511936063
2020-04-20,"GN3","Greenwich - Plumstead High Street",27.0772466307336,20.3473635093001
2020-04-21,"GN3","Greenwich - Plumstead High Street",28.585849028928,20.1597432934438
2020-04-22,"GN3","Greenwich - Plumstead High Street",29.2979250437578,20.2491228631649
2020-04-23,"GN3","Greenwich - Plumstead High Street",25.9615193630996,20.8115189814812
2020-04-24,"GN3","Greenwich - Plumstead High Street",27.397371892185,20.9301031178976
2020-04-25,"GN3","Greenwich - Plumstead High Street",31.5464668461746,20.5593882043506
2020-04-26,"GN3","Greenwich - Plumstead High Street",27.4187540094366,20.4169542000961
2020-04-27,"GN3","Greenwich - Plumstead High Street",27.0298011537164,20.6092813349755
2020-04-28,"GN3","Greenwich - Plumstead High Street",28.0603958064832,20.6861662139538
2020-04-29,"GN3","Greenwich - Plumstead High Street",26.828300314887,20.7142237601371
2020-04-30,"GN3","Greenwich - Plumstead High Street",29.0956684875162,20.6982243210679
2020-05-01,"GN3","Greenwich - Plumstead High Street",26.6715674785385,20.5282239488498
2020-05-02,"GN3","Greenwich - Plumstead High Street",28.694797923533,20.422939228681
2020-05-03,"GN3","Greenwich - Plumstead High Street",24.1445385219402,20.1429685085012
2020-05-04,"GN3","Greenwich - Plumstead High Street",28.8693229318889,20.328129194134
2020-05-05,"GN3","Greenwich - Plumstead High Street",30.9630518142345,20.5230104995694
2020-05-06,"GN3","Greenwich - Plumstead High Street",28.0101555039081,20.1700446727412
2020-05-07,"GN3","Greenwich - Plumstead High Street",27.8984590433291,20.6408051757392
2020-05-08,"GN3","Greenwich - Plumstead High Street",32.7842361284501,20.8296729361979
2020-05-09,"GN3","Greenwich - Plumstead High Street",30.304156168795,20.9300973543107
2020-05-10,"GN3","Greenwich - Plumstead High Street",34.3152149869741,20.476025329908
2020-05-11,"GN3","Greenwich - Plumstead High Street",26.9318879406819,20.3845802788814
2020-05-12,"GN3","Greenwich - Plumstead High Street",27.7030993018559,20.6686886764109
2020-05-13,"GN3","Greenwich - Plumstead High Street",30.2317494237258,20.5023462346379
2020-05-14,"GN3","Greenwich - Plumstead High Street",25.0407003036041,20.0171726156324
2020-05-15,"GN3","Greenwich - Plumstead High Street",25.0564347101039,20.437073336936
2020-05-16,"GN3","Greenwich - Plumstead High Street",28.0869517831649,20.5344174383523
2020-05-17,"GN3","Greenwich - Plumstead High Street",25.3893079687277,20.262542816038
2020-05-18,"GN3","Greenwich - Plumstead High Street",28.783770027589,20.2482255421603
2020-05-19,"GN3","Greenwich - Plumstead High Street",22.8223463302693,20.4573866044905
2020-05-20,"GN3","Greenwich - Plumstead High Street",21.7560456963677,20.2345404859441
2020-05-21,"GN3","Greenwich - Plumstead High Street",28.3412071266997,20.280215234966
2020-05-22,"GN3","Greenwich - Plumstead High Street",30.2449129091701,20.1757302208652
2020-05-23,"GN3","Greenwich - Plumstead High Street",27.1950345291829,20.1576857954995
2020-05-24,"GN3","Greenwich - Plumstead High Street",25.2965009695505,20.3974775132299
2020-05-25,"GN3","Greenwich - Plumstead High Street",24.7318716362742,20.4943836192402
2020-05-26,"GN3","Greenwich - Plumstead High Street",26.9278241126537,20.4584786059734
2020-05-27,"GN3","Greenwich - Plumstead High Street",22.346094969083,20.5515096454685
2020-05-28,"GN3","Greenwich - Plumstead High Street",24.2858837223949,20.4013402733277
2020-05-29,"GN3","Greenwich - Plumstead High Street",22.6516172237171,20.2886126288288
2020-05-30,"GN3","Greenwich - Plumstead High Street",28.5071353836309,20.6470276092356
2020-05-31,"GN3","Greenwich - Plumstead High Street",29.0919577828131,19.8726819783105
2020-06-01,"GN3","Greenwich - Plumstead High Street",26.1665566600519,20.5789924640456
2020-06-02,"GN3","Greenwich - Plumstead High Street",29.7832512408624,20.2284617663427
2020-06-03,"GN3","Greenwich - Plumstead High Street",26.160075422593,20.4336632821647
2020-06-04,"GN3","Greenwich - Plumstead High Street",26.4250478751773,20.2375637761681
2020-06-05,"GN3","Greenwich - Plumstead High Street",23.9989971169919,20.4365154973484
2020-06-06,"GN3","Greenwich - Plumstead High Street",21.9045400385601,20.4007813262847
2020-06-07,"GN3","Greenwich - Plumstead High Street",19.976894342062,20.362025002231
2020-06-08,"GN3","Greenwich - Plumstead High Street",25.7932547113278,20.2340571287462
2020-06-09,"GN3","Greenwich - Plumstead High Street",24.6707970997208,20.2508286274496
2020-06-10,"GN3","Greenwich - Plumstead High Street",23.2196411579757,19.8601376878221
2020-06-11,"GN3","Greenwich - Plumstead High Street",24.3132451978608,20.3347204531973
2020-06-12,"GN3","Greenwich - Plumstead High Street",20.5428012456299,20.3838359787878
2020-06-13,"GN3","Greenwich - Plumstead High Street",18.5996116783485,20.755264246407
2020-06-14,"GN3","Greenwich - Plumstead High Street",24.9489220557956,20.4066472695607
2020-06-15,"GN3","Greenwich - Plumstead High Street",23.0579213468812,20.2344302131352
2020-06-16,"GN3","Greenwich - Plumstead High Street",25.341369279405,20.318300968166
2020-06-17,"GN3","Greenwich - Plumstead High Street",21.4514307338104,20.7076315390145
2020-06-18,"GN3","Greenwich - Plumstead High Street",29.1769277752853,20.1188058711436
2020-06-19,"GN3","Greenwich - Plumstead High Street",25.7548305391548,20.5621123715778
2020-06-20,"GN3","Greenwich - Plumstead High Street",22.3937796521637,20.4317378884693
2020-06-21,"GN3","Greenwich - Plumstead High Street",21.2034267440944,20.4885058826882
2020-06-22,"GN3","Greenwich - Plumstead High Street",23.3463553245066,20.2982697895285
2020-06-23,"GN3","Greenwich - Plumstead High Street",23.7491719672721,20.1883647179418
2020-06-24,"GN3","Greenwich - Plumstead High Street",32.24828618125,20.9454813829184
2020-06-25,"GN3","Greenwich - Plumstead High Street",36.5012926428001,20.5019824462562
2020-06-26,"GN3","Greenwich - Plumstead High Street",33.2343937843298,20.7813299093649
2020-06-27,"GN3","Greenwich - Plumstead High Street",23.8809556029779,20.5970002047334
2020-06-28,"GN3","Greenwich - Plumstead High Street",24.6214670116474,20.368243818272
2020-06-29,"GN3","Greenwich - Plumstead High Street",23.476168432747,20.2461288484843
2020-06-30,"GN3","Greenwich - Plumstead High Street",16.7963424114444,19.8748709168955
2020-07-01,"GN3","Greenwich - Plumstead High Street",16.2053000923486,19.669731275485
2020-07-02,"GN3","Greenwich - Plumstead High Street",16.593945955533,19.7326825405245
2020-07-03,"GN3","Greenwich - Plumstead High Street",20.1615238519181,19.6573031965046
2020-07-04,"GN3","Greenwich - Plumstead High Street",15.4126403661606,19.7945954389434
2020-07-05,"GN3","Greenwich - Plumstead High Street",17.3461266259895,19.5521428485682
2020-07-06,"GN3","Greenwich - Plumstead High Street",18.9838429060592,19.4350878918968
2020-07-07,"GN3","Greenwich - Plumstead High Street",19.1537830324132,19.4950986651667
2020-07-08,"GN3","Greenwich - Plumstead High Street",7.86268785190845,19.7623062663989
2020-07-09,"GN3","Greenwich - Plumstead High Street",8.23058266123883,19.8476373692073
2020-07-10,"GN3","Greenwich - Plumstead High Street",18.0300592882935,19.4628521744419
2020-07-11,"GN3","Greenwich - Plumstead High Street",18.0419895502219,19.7430713303304
2020-07-12,"GN3","Greenwich - Plumstead High Street",21.7512230020313,19.6216274366665
2020-07-13,"GN3","Greenwich - Plumstead High Street",22.7538096417617,19.6468602496583
2020-07-14,"GN3","Greenwich - Plumstead High Street",18.9357783351637,19.7258901255082
2020-07-15,"GN3","Greenwich - Plumstead High Street",13.6959130547696,19.5808038077788
2020-07-16,"GN3","Greenwich - Plumstead High Street",13.4292666666675,19.7007080451112
2020-07-17,"GN3","Greenwich - Plumstead High Street",12.7407555545954,19.9177480467153
2020-07-18,"GN3","Greenwich - Plumstead High Street",13.9106859628538,19.3462572779637
2020-07-19,"GN3","Greenwich - Plumstead High Street",16.4504026077866,19.5072230369652
2020-07-20,"GN3","Greenwich - Plumstead High Street",20.1815548458577,19.532469952469
2020-07-21,"GN3","Greenwich - Plumstead High Street",21.4130833408725,19.9386318914701
2020-07-22,"GN3","Greenwich - Plumstead High Street",30.0290487973603,19.7743229887451
2020-07-23,"GN3","Greenwich - Plumstead High Street",27.8586057024095,19.3150359077349
2020-07-24,"GN3","Greenwich - Plumstead High Street",16.6048993521269,20.1581309243454
2020-07-25,"GN3","Greenwich - Plumstead High Street",14.8994691358348,19.5303800845587
2020-07-26,"GN3","Greenwich - Plumstead High Street",14.1800873035036,19.5677514377877
2020-07-27,"GN3","Greenwich - Plumstead High Street",16.36247432197,19.4683531467367
2020-07-28,"GN3","Greenwich - Plumstead High Street",16.6010267949649,19.9934062492233
2020-07-29,"GN3","Greenwich - Plumstead High Street",19.4164603788793,20.3614117953481
2020-07-30,"GN3","Greenwich - Plumstead High Street",19.588541302889,19.5609803510243
2020-07-31,"GN3","Greenwich - Plumstead High Street",27.3892097325215,20.4818428400487
2020-08-01,"GN3","Greenwich - Plumstead High Street",16.2627921394537,20.1527545223703
2020-08-02,"GN3","Greenwich - Plumstead High Street",18.5795244957876,19.9642126799262
2020-08-03,"GN3","Greenwich - Plumstead High Street",20.2343388565057,19.9054296586559
2020-08-04,"GN3","Greenwich - Plumstead High Street",21.1160925419231,19.857156874448
2020-08-05,"GN3","Greenwich - Plumstead High Street",24.7717275065751,19.7557488814088
2020-08-06,"GN3","Greenwich - Plumstead High Street",14.3954753098995,20.2088303753372
2020-08-07,"GN3","Greenwich - Plumstead High Street",19.7139915244605,20.0732387439952
2020-08-08,"GN3","Greenwich - Plumstead High Street",31.0329204768407,20.5934934859575
2020-08-09,"GN3","Greenwich - Plumstead High Street",38.012274269239,20.4787417083127
2020-08-10,"GN3","Greenwich - Plumstead High Street",34.8636172848562,21.2386132691692
2020-08-11,"GN3","Greenwich - Plumstead High Street",34.0425808147738,20.8957066093239
2020-08-12,"GN3","Greenwich - Plumstead High Street",38.0523602925644,20.6867160098361
2020-08-13,"GN3","Greenwich - Plumstead High Street",38.9079586035231,20.6671079052419
2020-08-14,"GN3","Greenwich - Plumstead High Street",26.2189624019509,20.7531696239519
2020-08-15,"GN3","Greenwich - Plumstead High Street",15.354223545928,20.9971307865422
2020-08-16,"GN3","Greenwich - Plumstead High Street",19.336576768177,20.2061186523108
2020-08-17,"GN3","Greenwich - Plumstead High Street",22.1360970954307,20.2775164831595
2020-08-18,"GN3","Greenwich - Plumstead High Street",18.4529154232439,20.3434497558829
2020-08-19,"GN3","Greenwich - Plumstead High Street",10.9713913163256,20.5644317694019
2020-08-20,"GN3","Greenwich - Plumstead High Street",18.8484860831783,20.4126098685694
2020-08-21,"GN3","Greenwich - Plumstead High Street",24.7884858265561,20.4367981057759
2020-08-22,"GN3","Greenwich - Plumstead High Street",24.8102008699517,20.2282518199531
2020-08-23,"GN3","Greenwich - Plumstead High Street",20.3778748958698,20.5673515553176
2020-08-24,"GN3","Greenwich - Plumstead High Street",18.5344625646394,20.2122921574167
2020-08-25,"GN3","Greenwich - Plumstead High Street",21.7211021000374,20.2662886597292
2020-08-26,"GN3","Greenwich - Plumstead High Street",18.2248450771525,20.0160723295257
2020-08-27,"GN3","Greenwich - Plumstead High Street",14.7393817437033,20.1697555169805
2020-08-28,"GN3","Greenwich - Plumstead High Street",16.296748721669,20.4339771412985
2020-08-29,"GN3","Greenwich - Plumstead High Street",20.9999563966202,20.2449012904827
2020-08-30,"GN3","Greenwich - Plumstead High Street",24.8792276436169,20.405738568871
2020-08-31,"GN3","Greenwich - Plumstead High Street",15.6838975823589,20.3792834523123
2020-09-01,"GN3","Greenwich - Plumstead High Street",13.7761829690396,20.0732141387013
2020-09-02,"GN3","Greenwich - Plumstead High Street",25.6139484808788,20.2448849997072
2020-09-03,"GN3","Greenwich - Plumstead High Street",18.3405716703943,20.0752651160967
2020-09-04,"GN3","Greenwich - Plumstead High Street",15.9543404834044,20.1181893160245
2020-09-05,"GN3","Greenwich - Plumstead High Street",12.5764285362931,20.146649357044
2020-09-06,"GN3","Greenwich - Plumstead High Street",13.6469846089933,19.7745306371506
2020-09-07,"GN3","Greenwich - Plumstead High Street",11.5498642286948,19.7552391614058
2020-09-08,"GN3","Greenwich - Plumstead High Street",11.5382722113332,19.9033359156228
2020-09-09,"GN3","Greenwich - Plumstead High Street",12.9554697487324,19.8675423312148
2020-09-10,"GN3","Greenwich - Plumstead High Street",15.3434849341172,20.1672110896045
2020-09-11,"GN3","Greenwich - Plumstead High Street",13.9580095462258,20.07015797912
2020-09-12,"GN3","Greenwich - Plumstead High Street",19.3104725740515,20.0298512842806
2020-09-13,"GN3","Greenwich - Plumstead High Street",18.4727319382058,20.301577677082
2020-09-14,"GN3","Greenwich - Plumstead High Street",13.3048859067842,20.0454486874096
2020-09-15,"GN3","Greenwich - Plumstead High Street",11.8786009992316,20.3638605572582
2020-09-16,"GN3","Greenwich - Plumstead High Street",27.7768025305687,20.3452600966125
2020-09-17,"GN3","Greenwich - Plumstead High Street",22.5369927279988,20.0053203646143
2020-09-18,"GN3","Greenwich - Plumstead High Street",21.293717883374,19.905099727819
2020-09-19,"GN3","Greenwich - Plumstead High Street",24.2680546430652,20.2700603701652
2020-09-20,"GN3","Greenwich - Plumstead High Street",24.6397456361938,20.6490557623038
2020-09-21,"GN3","Greenwich - Plumstead High Street",17.19199576805,20.1844991475341
2020-09-22,"GN3","Greenwich - Plumstead High Street",23.6814894868503,20.156638144518
2020-09-23,"GN3","Greenwich - Plumstead High Street",27.4480673784074,20.1333799069453
2020-09-24,"GN3","Greenwich - Plumstead High Street",18.1524864167633,20.192944727212
2020-09-25,"GN3","Greenwich - Plumstead High Street",16.8030936835968,20.4956211326872
2020-09-26,"GN3","Greenwich - Plumstead High Street",20.5377090892683,20.1275768079779
2020-09-27,"GN3","Greenwich - Plumstead High Street",23.4371764606535,20.2132038718331
2020-09-28,"GN3","Greenwich - Plumstead High Street",12.3070830758534,19.9456678457983
2020-09-29,"GN3","Greenwich - Plumstead High Street",9.55337340425037,19.7945375741203
2020-09-30,"GN3","Greenwich - Plumstead High Street",20.3486004428171,20.1552654589195
2020-10-01,"GN3","Greenwich - Plumstead High Street",15.0993165984704,20.1909605149675
2020-10-02,"GN3","Greenwich - Plumstead High Street",15.4575715223434,20.3122573549221
2020-10-03,"GN3","Greenwich - Plumstead High Street",18.2587283439034,20.2226317817584
2020-10-04,"GN3","Greenwich - Plumstead High Street",22.4334162296471,19.9586091384843
2020-10-05,"GN3","Greenwich - Plumstead High Street",15.1891648477259,20.0965827521515
2020-10-06,"GN3","Greenwich - Plumstead High Street",17.934487197926,19.7567946683043
2020-10-07,"GN3","Greenwich - Plumstead High Street",14.756886449781,19.9442577201994
2020-10-08,"GN3","Greenwich - Plumstead High Street",15.2119544018833,20.0273382080616
2020-10-09,"GN3","Greenwich - Plumstead High Street",9.9633354093048,20.138972997597
2020-10-10,"GN3","Greenwich - Plumstead High Street",14.4959662002681,19.9454097660087
2020-10-11,"GN3","Greenwich - Plumstead High Street",14.9057980801442,20.0091553530458
2020-10-12,"GN3","Greenwich - Plumstead High Street",9.43061790387359,20.6143556187049
2020-10-13,"GN3","Greenwich - Plumstead High Street",11.0440841774913,20.3268353882531
2020-10-14,"GN3","Greenwich - Plumstead High Street",17.8250676241269,19.9726027623013
2020-10-15,"GN3","Greenwich - Plumstead High Street",19.0571556144332,20.3486847698383
2020-10-16,"GN3","Greenwich - Plumstead High Street",13.5492427737422,20.2196709018618
2020-10-17,"GN3","Greenwich - Plumstead High Street",18.7039766935672,20.1117197386716
2020-10-18,"GN3","Greenwich - Plumstead High Street",6.95996178902821,19.9195555647024
2020-10-19,"GN3","Greenwich - Plumstead High Street",17.4212018774811,20.1263857262208
2020-10-20,"GN3","Greenwich - Plumstead High Street",20.2731378257108,19.9168943981212
2020-10-21,"GN3","Greenwich - Plumstead High Street",14.2494920779025,20.3561822204569
2020-10-22,"GN3","Greenwich - Plumstead High Street",20.7006197859427,20.3212675917499
2020-10-23,"GN3","Greenwich - Plumstead High Street",17.6690871276428,20.1595694581932
2020-10-24,"GN3","Greenwich - Plumstead High Street",25.77246284292,20.2255221023839
2020-10-25,"GN3","Greenwich - Plumstead High Street",23.2076003933106,20.3425299885792
2020-10-26,"GN3","Greenwich - Plumstead High Street",19.0168219715941,20.7759373247135
2020-10-27,"GN3","Greenwich - Plumstead High Street",20.0883188645062,19.9336083757489
2020-10-28,"GN3","Greenwich - Plumstead High Street",23.6212446762724,20.1194516153798
2020-10-29,"GN3","Greenwich - Plumstead High Street",23.9292841133591,20.146677991817
2020-10-30,"GN3","Greenwich - Plumstead High Street",25.186613629037,19.928277157459
2020-10-31,"GN3","Greenwich - Plumstead High Street",24.8318697801,20.2797698265818
2020-11-01,"GN3","Greenwich - Plumstead High Street",24.6636299158201,20.0643180971488
2020-11-02,"GN3","Greenwich - Plumstead High Street",23.0563055114668,19.9395365265845
2020-11-03,"GN3","Greenwich - Plumstead High Street",19.8522626227805,20.4549510128928
2020-11-04,"GN3","Greenwich - Plumstead High Street",6.89578018896163,19.8128906450383
2020-11-05,"GN3","Greenwich - Plumstead High Street",2.28617706160446,20.2567660044894
2020-11-06,"GN3","Greenwich - Plumstead High Street",2.17877396074332,20.1629229857964
